lat,long,F_ID,NumFat,FAT_ID,NumZone,OLT_ID,AddrZone
34.20599,43.89625997,FAT40-FTK0054,40,FAT40,54,FTK0054,حي القادسية
34.20875613,43.89640555,FAT41-FTK0054,41,FAT41,54,FTK0054,حي القادسية
34.20737147,43.89644352,FAT42-FTK0054,42,FAT42,54,FTK0054,حي القادسية
34.20826,43.89621,FAT43-FTK0054,43,FAT43,54,FTK0054,حي القادسية
34.20795999,43.89602,FAT44-FTK0054,44,FAT44,54,FTK0054,حي القادسية
34.20744091,43.89585407,FAT45-FTK0054,45,FAT45,54,FTK0054,حي القادسية
34.2029079,43.9048277,FAT01-FTK0055,1,FAT01,55,FTK0055,حي الخضراء
34.20273242,43.90442097,FAT02-FTK0055,2,FAT02,55,FTK0055,حي الخضراء
34.20297332,43.90492663,FAT03-FTK0055,3,FAT03,55,FTK0055,حي الخضراء
34.20237877,43.90692051,FAT04-FTK0055,4,FAT04,55,FTK0055,حي الخضراء
34.20277804,43.90599544,FAT05-FTK0055,5,FAT05,55,FTK0055,حي الخضراء
34.20257169,43.90691046,FAT06-FTK0055,6,FAT06,55,FTK0055,حي الخضراء
34.20251867,43.90776662,FAT07-FTK0055,7,FAT07,55,FTK0055,حي الخضراء
34.20179943,43.90915679,FAT08-FTK0055,8,FAT08,55,FTK0055,حي الخضراء
34.20236673,43.90827644,FAT09-FTK0055,9,FAT09,55,FTK0055,حي الخضراء
34.20155795,43.91038483,FAT10-FTK0055,10,FAT10,55,FTK0055,حي الخضراء
34.20108935,43.91208258,FAT11-FTK0055,11,FAT11,55,FTK0055,حي الخضراء
34.20122892,43.90929364,FAT12-FTK0055,12,FAT12,55,FTK0055,حي الخضراء
34.20042754,43.91237191,FAT13-FTK0055,13,FAT13,55,FTK0055,حي الخضراء
34.19962249,43.91266064,FAT14-FTK0055,14,FAT14,55,FTK0055,حي الخضراء
34.20140432,43.91096918,FAT15-FTK0055,15,FAT15,55,FTK0055,حي الخضراء
34.20045014,43.90745803,FAT16-FTK0055,16,FAT16,55,FTK0055,حي الخضراء
34.20168355,43.91177001,FAT17-FTK0055,17,FAT17,55,FTK0055,حي الخضراء
34.19842926,43.91152514,FAT18-FTK0055,18,FAT18,55,FTK0055,حي الخضراء
34.19898356,43.91068714,FAT19-FTK0055,19,FAT19,55,FTK0055,حي الخضراء
34.19902431,43.91077038,FAT20-FTK0055,20,FAT20,55,FTK0055,حي الخضراء
34.19933978,43.91111944,FAT21-FTK0055,21,FAT21,55,FTK0055,حي الخضراء
34.1996023,43.91043963,FAT22-FTK0055,22,FAT22,55,FTK0055,حي الخضراء
34.1996973,43.91183631,FAT23-FTK0055,23,FAT23,55,FTK0055,حي الخضراء
34.20003279,43.91067392,FAT24-FTK0055,24,FAT24,55,FTK0055,حي الخضراء
34.20027848,43.91130416,FAT25-FTK0055,25,FAT25,55,FTK0055,حي الخضراء
34.20036183,43.91125284,FAT26-FTK0055,26,FAT26,55,FTK0055,حي الخضراء
34.20074893,43.91126825,FAT27-FTK0055,27,FAT27,55,FTK0055,حي الخضراء
34.20076589,43.91157305,FAT28-FTK0055,28,FAT28,55,FTK0055,حي الخضراء
34.20121372,43.91137479,FAT29-FTK0055,29,FAT29,55,FTK0055,حي الخضراء
34.19965695,43.91003194,FAT30-FTK0055,30,FAT30,55,FTK0055,حي الخضراء
34.20149559,43.91008604,FAT31-FTK0055,31,FAT31,55,FTK0055,حي الخضراء
34.19995629,43.90950228,FAT32-FTK0055,32,FAT32,55,FTK0055,حي الخضراء
34.2004089,43.9086631,FAT33-FTK0055,33,FAT33,55,FTK0055,حي الخضراء
34.20073181,43.90914093,FAT34-FTK0055,34,FAT34,55,FTK0055,حي الخضراء
34.20091759,43.9086814,FAT35-FTK0055,35,FAT35,55,FTK0055,حي الخضراء
34.20175293,43.90875561,FAT36-FTK0055,36,FAT36,55,FTK0055,حي الخضراء
34.20052025,43.90549036,FAT37-FTK0055,37,FAT37,55,FTK0055,حي الخضراء
34.20068381,43.90640578,FAT38-FTK0055,38,FAT38,55,FTK0055,حي الخضراء
34.20133038,43.90585475,FAT39-FTK0055,39,FAT39,55,FTK0055,حي الخضراء
34.20126432,43.90650804,FAT40-FTK0055,40,FAT40,55,FTK0055,حي الخضراء
34.20167053,43.90676022,FAT41-FTK0055,41,FAT41,55,FTK0055,حي الخضراء
34.20171616,43.90678019,FAT42-FTK0055,42,FAT42,55,FTK0055,حي الخضراء
34.20216372,43.90683854,FAT43-FTK0055,43,FAT43,55,FTK0055,حي الخضراء
34.20117389,43.90720669,FAT44-FTK0055,44,FAT44,55,FTK0055,حي الخضراء
34.20156385,43.90761742,FAT45-FTK0055,45,FAT45,55,FTK0055,حي الخضراء
34.20058132,43.9075333,FAT46-FTK0055,46,FAT46,55,FTK0055,حي الخضراء
34.2011909,43.90797637,FAT47-FTK0055,47,FAT47,55,FTK0055,حي الخضراء
34.20070992,43.90835813,FAT48-FTK0055,48,FAT48,55,FTK0055,حي الخضراء
34.1995227,43.90791642,FAT01-FTK0056,1,FAT01,56,FTK0056,حي الخضراء
34.19870641,43.90669716,FAT02-FTK0056,2,FAT02,56,FTK0056,حي الخضراء
34.19824983,43.90629983,FAT03-FTK0056,3,FAT03,56,FTK0056,حي الخضراء
34.19794583,43.90613303,FAT04-FTK0056,4,FAT04,56,FTK0056,حي الخضراء
34.19752,43.90625,FAT05-FTK0056,5,FAT05,56,FTK0056,حي الخضراء
34.19816993,43.90639,FAT06-FTK0056,6,FAT06,56,FTK0056,حي الخضراء
34.19883039,43.90685132,FAT07-FTK0056,7,FAT07,56,FTK0056,حي الخضراء
34.1982488,43.9069378,FAT08-FTK0056,8,FAT08,56,FTK0056,حي الخضراء
34.19838736,43.90710491,FAT09-FTK0056,9,FAT09,56,FTK0056,حي الخضراء
34.1981788,43.90754002,FAT10-FTK0056,10,FAT10,56,FTK0056,حي الخضراء
34.19777061,43.90720131,FAT11-FTK0056,11,FAT11,56,FTK0056,حي الخضراء
34.19573817,43.90593727,FAT12-FTK0056,12,FAT12,56,FTK0056,حي الخضراء
34.196717,43.90481566,FAT13-FTK0056,13,FAT13,56,FTK0056,حي الخضراء
34.19665371,43.90535271,FAT14-FTK0056,14,FAT14,56,FTK0056,حي الخضراء
34.1970794,43.90553054,FAT15-FTK0056,15,FAT15,56,FTK0056,حي الخضراء
34.19670458,43.90592273,FAT16-FTK0056,16,FAT16,56,FTK0056,حي الخضراء
34.19686474,43.90602446,FAT17-FTK0056,17,FAT17,56,FTK0056,حي الخضراء
34.19615,43.90609,FAT18-FTK0056,18,FAT18,56,FTK0056,حي الخضراء
34.19768472,43.90895713,FAT19-FTK0056,19,FAT19,56,FTK0056,حي الخضراء
34.19721088,43.90768733,FAT20-FTK0056,20,FAT20,56,FTK0056,حي الخضراء
34.19699065,43.90747426,FAT21-FTK0056,21,FAT21,56,FTK0056,حي الخضراء
34.19652298,43.90724689,FAT22-FTK0056,22,FAT22,56,FTK0056,حي الخضراء
34.19577966,43.90801111,FAT23-FTK0056,23,FAT23,56,FTK0056,حي الخضراء
34.19640526,43.90675904,FAT24-FTK0056,24,FAT24,56,FTK0056,حي الخضراء
34.19608144,43.90834513,FAT25-FTK0056,25,FAT25,56,FTK0056,حي الخضراء
34.19531652,43.91029757,FAT26-FTK0056,26,FAT26,56,FTK0056,حي الخضراء
34.19569896,43.91023381,FAT27-FTK0056,27,FAT27,56,FTK0056,حي الخضراء
34.19623694,43.90854149,FAT28-FTK0056,28,FAT28,56,FTK0056,حي الخضراء
34.19628939,43.90912603,FAT29-FTK0056,29,FAT29,56,FTK0056,حي الخضراء
34.19682941,43.90961466,FAT30-FTK0056,30,FAT30,56,FTK0056,حي الخضراء
34.19596069,43.90970901,FAT31-FTK0056,31,FAT31,56,FTK0056,حي الخضراء
34.19660372,43.91048654,FAT32-FTK0056,32,FAT32,56,FTK0056,حي الخضراء
34.19605753,43.91035216,FAT33-FTK0056,33,FAT33,56,FTK0056,حي الخضراء
34.19602201,43.91093919,FAT34-FTK0056,34,FAT34,56,FTK0056,حي الخضراء
34.19554494,43.91114235,FAT35-FTK0056,35,FAT35,56,FTK0056,حي الخضراء
34.19715666,43.91167664,FAT36-FTK0056,36,FAT36,56,FTK0056,حي الخضراء
34.19733177,43.90889386,FAT37-FTK0056,37,FAT37,56,FTK0056,حي الخضراء
34.19675659,43.91025386,FAT38-FTK0056,38,FAT38,56,FTK0056,حي الخضراء
34.19735536,43.9113228,FAT39-FTK0056,39,FAT39,56,FTK0056,حي الخضراء
34.19790092,43.91068592,FAT40-FTK0056,40,FAT40,56,FTK0056,حي الخضراء
34.19796534,43.91031871,FAT41-FTK0056,41,FAT41,56,FTK0056,حي الخضراء
34.19807736,43.90965503,FAT42-FTK0056,42,FAT42,56,FTK0056,حي الخضراء
34.19815653,43.90918712,FAT43-FTK0056,43,FAT43,56,FTK0056,حي الخضراء
34.19855385,43.9102924,FAT44-FTK0056,44,FAT44,56,FTK0056,حي الخضراء
34.19788994,43.91102023,FAT45-FTK0056,45,FAT45,56,FTK0056,حي الخضراء
34.19743014,43.91201234,FAT46-FTK0056,46,FAT46,56,FTK0056,حي الخضراء
34.19755463,43.91143677,FAT47-FTK0056,47,FAT47,56,FTK0056,حي الخضراء
34.201876,43.90584158,FAT01-FTK0057,1,FAT01,57,FTK0057,حي الخضراء
34.20251,43.90514013,FAT02-FTK0057,2,FAT02,57,FTK0057,حي الخضراء
34.20216126,43.90425484,FAT03-FTK0057,3,FAT03,57,FTK0057,حي الخضراء
34.20130156,43.90504647,FAT04-FTK0057,4,FAT04,57,FTK0057,حي الخضراء
34.20103326,43.9038937,FAT05-FTK0057,5,FAT05,57,FTK0057,حي الخضراء
34.20136269,43.90567892,FAT06-FTK0057,6,FAT06,57,FTK0057,حي الخضراء
34.20067231,43.90487741,FAT07-FTK0057,7,FAT07,57,FTK0057,حي الخضراء
34.20168818,43.90337174,FAT08-FTK0057,8,FAT08,57,FTK0057,حي الخضراء
34.20045336,43.90300163,FAT09-FTK0057,9,FAT09,57,FTK0057,حي الخضراء
34.19908544,43.9029686,FAT10-FTK0057,10,FAT10,57,FTK0057,حي الخضراء
34.20024145,43.90360805,FAT11-FTK0057,11,FAT11,57,FTK0057,حي الخضراء
34.20203358,43.90414953,FAT12-FTK0057,12,FAT12,57,FTK0057,حي الخضراء
34.20048119,43.90506113,FAT13-FTK0057,13,FAT13,57,FTK0057,حي الخضراء
34.20012535,43.90406772,FAT14-FTK0057,14,FAT14,57,FTK0057,حي الخضراء
34.20002509,43.90453433,FAT15-FTK0057,15,FAT15,57,FTK0057,حي الخضراء
34.19980028,43.90561148,FAT16-FTK0057,16,FAT16,57,FTK0057,حي الخضراء
34.19988056,43.90525079,FAT17-FTK0057,17,FAT17,57,FTK0057,حي الخضراء
34.19910921,43.90495695,FAT18-FTK0057,18,FAT18,57,FTK0057,حي الخضراء
34.1988199,43.90422667,FAT19-FTK0057,19,FAT19,57,FTK0057,حي الخضراء
34.19854345,43.90524496,FAT20-FTK0057,20,FAT20,57,FTK0057,حي الخضراء
34.1982712,43.90479372,FAT21-FTK0057,21,FAT21,57,FTK0057,حي الخضراء
34.19832107,43.90431745,FAT22-FTK0057,22,FAT22,57,FTK0057,حي الخضراء
34.19818513,43.90422149,FAT23-FTK0057,23,FAT23,57,FTK0057,حي الخضراء
34.19871083,43.90385576,FAT24-FTK0057,24,FAT24,57,FTK0057,حي الخضراء
34.19801857,43.90306008,FAT25-FTK0057,25,FAT25,57,FTK0057,حي الخضراء
34.19903258,43.90299904,FAT26-FTK0057,26,FAT26,57,FTK0057,حي الخضراء
34.19738135,43.90442552,FAT27-FTK0057,27,FAT27,57,FTK0057,حي الخضراء
34.19760778,43.90392709,FAT28-FTK0057,28,FAT28,57,FTK0057,حي الخضراء
34.19762023,43.90242502,FAT29-FTK0057,29,FAT29,57,FTK0057,حي الخضراء
34.19730128,43.90372757,FAT30-FTK0057,30,FAT30,57,FTK0057,حي الخضراء
34.19631796,43.90313132,FAT31-FTK0057,31,FAT31,57,FTK0057,حي الخضراء
34.19718657,43.90317605,FAT32-FTK0057,32,FAT32,57,FTK0057,حي الخضراء
34.19713056,43.90269185,FAT33-FTK0057,33,FAT33,57,FTK0057,حي الخضراء
34.1973408,43.90268943,FAT34-FTK0057,34,FAT34,57,FTK0057,حي الخضراء
34.19641547,43.90248767,FAT35-FTK0057,35,FAT35,57,FTK0057,حي الخضراء
34.19601999,43.90227,FAT36-FTK0057,36,FAT36,57,FTK0057,حي الخضراء
34.19593007,43.90374987,FAT37-FTK0057,37,FAT37,57,FTK0057,حي الخضراء
34.20095,43.89893996,FAT01-FTK0058,1,FAT01,58,FTK0058,حي العرموشية
34.20067638,43.89804344,FAT02-FTK0058,2,FAT02,58,FTK0058,حي العرموشية
34.20469083,43.89718875,FAT03-FTK0058,3,FAT03,58,FTK0058,حي العرموشية
34.2048201,43.89650005,FAT04-FTK0058,4,FAT04,58,FTK0058,حي العرموشية
34.20492,43.89601,FAT05-FTK0058,5,FAT05,58,FTK0058,حي العرموشية
34.205,43.89563,FAT06-FTK0058,6,FAT06,58,FTK0058,حي العرموشية
34.20519,43.89465,FAT07-FTK0058,7,FAT07,58,FTK0058,حي العرموشية
34.20464,43.89535,FAT08-FTK0058,8,FAT08,58,FTK0058,حي العرموشية
34.20433084,43.89689082,FAT09-FTK0058,9,FAT09,58,FTK0058,حي العرموشية
34.20317417,43.89694153,FAT10-FTK0058,10,FAT10,58,FTK0058,حي العرموشية
34.20352,43.89655,FAT11-FTK0058,11,FAT11,58,FTK0058,حي العرموشية
34.20282443,43.89629318,FAT12-FTK0058,12,FAT12,58,FTK0058,حي العرموشية
34.20335428,43.89523917,FAT13-FTK0058,13,FAT13,58,FTK0058,حي العرموشية
34.20360999,43.89532998,FAT14-FTK0058,14,FAT14,58,FTK0058,حي العرموشية
34.20376093,43.89613562,FAT15-FTK0058,15,FAT15,58,FTK0058,حي العرموشية
34.20403244,43.89603615,FAT16-FTK0058,16,FAT16,58,FTK0058,حي العرموشية
34.20452931,43.89564287,FAT17-FTK0058,17,FAT17,58,FTK0058,حي العرموشية
34.20428703,43.8949168,FAT18-FTK0058,18,FAT18,58,FTK0058,حي العرموشية
34.20093,43.89672999,FAT19-FTK0058,19,FAT19,58,FTK0058,حي العرموشية
34.20423536,43.89730193,FAT20-FTK0058,20,FAT20,58,FTK0058,حي العرموشية
34.20443001,43.89847,FAT21-FTK0058,21,FAT21,58,FTK0058,حي العرموشية
34.2036,43.8991,FAT22-FTK0058,22,FAT22,58,FTK0058,حي العرموشية
34.20388,43.90088,FAT23-FTK0058,23,FAT23,58,FTK0058,حي العرموشية
34.20427,43.89926,FAT24-FTK0058,24,FAT24,58,FTK0058,حي العرموشية
34.20220911,43.89802822,FAT25-FTK0058,25,FAT25,58,FTK0058,حي العرموشية
34.20210432,43.89834743,FAT26-FTK0058,26,FAT26,58,FTK0058,حي العرموشية
34.20268292,43.89890995,FAT27-FTK0058,27,FAT27,58,FTK0058,حي العرموشية
34.20327001,43.89958001,FAT28-FTK0058,28,FAT28,58,FTK0058,حي العرموشية
34.20253001,43.90049,FAT29-FTK0058,29,FAT29,58,FTK0058,حي العرموشية
34.20204756,43.89929076,FAT30-FTK0058,30,FAT30,58,FTK0058,حي العرموشية
34.20095037,43.89950852,FAT31-FTK0058,31,FAT31,58,FTK0058,حي العرموشية
34.20136085,43.89966627,FAT32-FTK0058,32,FAT32,58,FTK0058,حي العرموشية
34.20368001,43.89917998,FAT33-FTK0058,33,FAT33,58,FTK0058,حي العرموشية
34.20177046,43.89915715,FAT34-FTK0058,34,FAT34,58,FTK0058,حي العرموشية
34.20127061,43.89903128,FAT35-FTK0058,35,FAT35,58,FTK0058,حي العرموشية
34.20234,43.90136003,FAT36-FTK0058,36,FAT36,58,FTK0058,حي العرموشية
34.20359003,43.90092999,FAT37-FTK0058,37,FAT37,58,FTK0058,حي العرموشية
34.20365004,43.90225996,FAT38-FTK0058,38,FAT38,58,FTK0058,حي العرموشية
34.20348252,43.90332522,FAT39-FTK0058,39,FAT39,58,FTK0058,حي العرموشية
34.20136,43.9002,FAT40-FTK0058,40,FAT40,58,FTK0058,حي العرموشية
34.20349,43.90184905,FAT41-FTK0058,41,FAT41,58,FTK0058,حي العرموشية
34.20300109,43.90212724,FAT42-FTK0058,42,FAT42,58,FTK0058,حي العرموشية
34.20083996,43.9017698,FAT43-FTK0058,43,FAT43,58,FTK0058,حي العرموشية
34.20016445,43.90135733,FAT44-FTK0058,44,FAT44,58,FTK0058,حي العرموشية
34.20080089,43.90261911,FAT45-FTK0058,45,FAT45,58,FTK0058,حي العرموشية
34.20209911,43.90299089,FAT46-FTK0058,46,FAT46,58,FTK0058,حي العرموشية
34.20156746,43.90206,FAT47-FTK0058,47,FAT47,58,FTK0058,حي العرموشية
34.20284012,43.90255976,FAT48-FTK0058,48,FAT48,58,FTK0058,حي العرموشية
34.2003233,43.89626827,FAT01-FTK0059,1,FAT01,59,FTK0059,حي الشرطة
34.20030977,43.89728283,FAT02-FTK0059,2,FAT02,59,FTK0059,حي الشرطة
34.19986429,43.89713695,FAT03-FTK0059,3,FAT03,59,FTK0059,حي الشرطة
34.19968984,43.89608708,FAT04-FTK0059,4,FAT04,59,FTK0059,حي الشرطة
34.19836709,43.8962452,FAT05-FTK0059,5,FAT05,59,FTK0059,حي الشرطة
34.19798141,43.8960435,FAT06-FTK0059,6,FAT06,59,FTK0059,حي الشرطة
34.19787313,43.89605825,FAT07-FTK0059,7,FAT07,59,FTK0059,حي الشرطة
34.19736517,43.89606518,FAT08-FTK0059,8,FAT08,59,FTK0059,حي الشرطة
34.19709309,43.8974121,FAT09-FTK0059,9,FAT09,59,FTK0059,حي الشرطة
34.19751461,43.8977618,FAT10-FTK0059,10,FAT10,59,FTK0059,حي الشرطة
34.19785415,43.89868517,FAT11-FTK0059,11,FAT11,59,FTK0059,حي الشرطة
34.19800102,43.89813993,FAT12-FTK0059,12,FAT12,59,FTK0059,حي الشرطة
34.19839833,43.89809321,FAT13-FTK0059,13,FAT13,59,FTK0059,حي الشرطة
34.19827199,43.8988514,FAT14-FTK0059,14,FAT14,59,FTK0059,حي الشرطة
34.19899974,43.89783917,FAT15-FTK0059,15,FAT15,59,FTK0059,حي الشرطة
34.19920227,43.89898335,FAT16-FTK0059,16,FAT16,59,FTK0059,حي الشرطة
34.19904854,43.897155,FAT17-FTK0059,17,FAT17,59,FTK0059,حي الشرطة
34.19919865,43.89771902,FAT18-FTK0059,18,FAT18,59,FTK0059,حي الشرطة
34.19972767,43.89886367,FAT19-FTK0059,19,FAT19,59,FTK0059,حي الشرطة
34.19930262,43.89867637,FAT20-FTK0059,20,FAT20,59,FTK0059,حي الشرطة
34.19880136,43.89908576,FAT21-FTK0059,21,FAT21,59,FTK0059,حي الشرطة
34.19857606,43.89947958,FAT22-FTK0059,22,FAT22,59,FTK0059,حي الشرطة
34.19739888,43.89890887,FAT23-FTK0059,23,FAT23,59,FTK0059,حي الشرطة
34.19716517,43.89951263,FAT24-FTK0059,24,FAT24,59,FTK0059,حي الشرطة
34.19682199,43.89874981,FAT25-FTK0059,25,FAT25,59,FTK0059,حي الشرطة
34.19785057,43.89982568,FAT26-FTK0059,26,FAT26,59,FTK0059,حي الشرطة
34.19833,43.9005,FAT27-FTK0059,27,FAT27,59,FTK0059,حي الشرطة
34.19870575,43.9005385,FAT28-FTK0059,28,FAT28,59,FTK0059,حي الشرطة
34.19950814,43.90011833,FAT29-FTK0059,29,FAT29,59,FTK0059,حي الشرطة
34.2004554,43.89807335,FAT30-FTK0059,30,FAT30,59,FTK0059,حي الشرطة
34.19993672,43.89823266,FAT31-FTK0059,31,FAT31,59,FTK0059,حي الشرطة
34.19994,43.89986,FAT32-FTK0059,32,FAT32,59,FTK0059,حي الشرطة
34.19994964,43.89991527,FAT33-FTK0059,33,FAT33,59,FTK0059,حي الشرطة
34.19923047,43.90033335,FAT34-FTK0059,34,FAT34,59,FTK0059,حي الشرطة
34.19913956,43.9007656,FAT35-FTK0059,35,FAT35,59,FTK0059,حي الشرطة
34.19905988,43.9011425,FAT36-FTK0059,36,FAT36,59,FTK0059,حي الشرطة
34.19889431,43.90203465,FAT37-FTK0059,37,FAT37,59,FTK0059,حي الشرطة
34.19809339,43.90111407,FAT38-FTK0059,38,FAT38,59,FTK0059,حي الشرطة
34.19804782,43.89996497,FAT39-FTK0059,39,FAT39,59,FTK0059,حي الشرطة
34.19761151,43.90018215,FAT40-FTK0059,40,FAT40,59,FTK0059,حي الشرطة
34.19704665,43.9005718,FAT41-FTK0059,41,FAT41,59,FTK0059,حي الشرطة
34.19665639,43.89949683,FAT42-FTK0059,42,FAT42,59,FTK0059,حي الشرطة
34.1969993,43.90152775,FAT43-FTK0059,43,FAT43,59,FTK0059,حي الشرطة
34.19673383,43.90146476,FAT44-FTK0059,44,FAT44,59,FTK0059,حي الشرطة
34.19637634,43.90136378,FAT45-FTK0059,45,FAT45,59,FTK0059,حي الشرطة
34.19885656,43.89682281,FAT46-FTK0059,46,FAT46,59,FTK0059,حي الشرطة
34.20636,43.90964,FAT01-FTK0060,1,FAT01,60,FTK0060,حي الافراز
34.20658136,43.90862017,FAT02-FTK0060,2,FAT02,60,FTK0060,حي الافراز
34.2060512,43.90934328,FAT03-FTK0060,3,FAT03,60,FTK0060,حي الافراز
34.20443,43.90968,FAT04-FTK0060,4,FAT04,60,FTK0060,حي الافراز
34.20442,43.90916,FAT05-FTK0060,5,FAT05,60,FTK0060,حي الافراز
34.20571096,43.90937884,FAT06-FTK0060,6,FAT06,60,FTK0060,حي الافراز
34.20575829,43.90891862,FAT07-FTK0060,7,FAT07,60,FTK0060,حي الافراز
34.20513494,43.90867811,FAT08-FTK0060,8,FAT08,60,FTK0060,حي الافراز
34.20612893,43.90847411,FAT09-FTK0060,9,FAT09,60,FTK0060,حي الافراز
34.20483331,43.90813991,FAT10-FTK0060,10,FAT10,60,FTK0060,حي الافراز
34.20575298,43.90820959,FAT11-FTK0060,11,FAT11,60,FTK0060,حي الافراز
34.20546213,43.9074678,FAT12-FTK0060,12,FAT12,60,FTK0060,حي الافراز
34.2060594,43.90668114,FAT13-FTK0060,13,FAT13,60,FTK0060,حي الافراز
34.20650362,43.90811369,FAT14-FTK0060,14,FAT14,60,FTK0060,حي الافراز
34.20639732,43.90724838,FAT15-FTK0060,15,FAT15,60,FTK0060,حي الافراز
34.20590801,43.90772467,FAT16-FTK0060,16,FAT16,60,FTK0060,حي الافراز
34.2061163,43.90663327,FAT17-FTK0060,17,FAT17,60,FTK0060,حي الافراز
34.20764866,43.90466781,FAT18-FTK0060,18,FAT18,60,FTK0060,حي الافراز
34.20624,43.90492,FAT19-FTK0060,19,FAT19,60,FTK0060,حي الافراز
34.20587,43.90533,FAT20-FTK0060,20,FAT20,60,FTK0060,حي الافراز
34.20524,43.90562,FAT21-FTK0060,21,FAT21,60,FTK0060,حي الافراز
34.20540536,43.90463865,FAT22-FTK0060,22,FAT22,60,FTK0060,حي الافراز
34.20577596,43.90639292,FAT23-FTK0060,23,FAT23,60,FTK0060,حي الافراز
34.20548,43.90577,FAT24-FTK0060,24,FAT24,60,FTK0060,حي الافراز
34.20550943,43.90698625,FAT25-FTK0060,25,FAT25,60,FTK0060,حي الافراز
34.20481117,43.90617893,FAT26-FTK0060,26,FAT26,60,FTK0060,حي الافراز
34.20469466,43.90853219,FAT27-FTK0060,27,FAT27,60,FTK0060,حي الافراز
34.20442527,43.90767769,FAT28-FTK0060,28,FAT28,60,FTK0060,حي الافراز
34.2032741,43.90937556,FAT29-FTK0060,29,FAT29,60,FTK0060,حي الافراز
34.20319693,43.90884638,FAT30-FTK0060,30,FAT30,60,FTK0060,حي الافراز
34.2041679,43.90878615,FAT31-FTK0060,31,FAT31,60,FTK0060,حي الافراز
34.20392084,43.90785652,FAT32-FTK0060,32,FAT32,60,FTK0060,حي الافراز
34.20277053,43.90866364,FAT33-FTK0060,33,FAT33,60,FTK0060,حي الافراز
34.20342709,43.90824719,FAT34-FTK0060,34,FAT34,60,FTK0060,حي الافراز
34.20304502,43.90764753,FAT35-FTK0060,35,FAT35,60,FTK0060,حي الافراز
34.20388,43.90778,FAT36-FTK0060,36,FAT36,60,FTK0060,حي الافراز
34.20416222,43.906537,FAT37-FTK0060,37,FAT37,60,FTK0060,حي الافراز
34.20447411,43.90699863,FAT38-FTK0060,38,FAT38,60,FTK0060,حي الافراز
34.20435951,43.90556762,FAT39-FTK0060,39,FAT39,60,FTK0060,حي الافراز
34.20417485,43.906004,FAT40-FTK0060,40,FAT40,60,FTK0060,حي الافراز
34.20380038,43.90588195,FAT41-FTK0060,41,FAT41,60,FTK0060,حي الافراز
34.20395096,43.90510668,FAT42-FTK0060,42,FAT42,60,FTK0060,حي الافراز
34.20411,43.90435,FAT43-FTK0060,43,FAT43,60,FTK0060,حي الافراز
34.20309464,43.90687933,FAT44-FTK0060,44,FAT44,60,FTK0060,حي الافراز
34.20381,43.90563,FAT45-FTK0060,45,FAT45,60,FTK0060,حي الافراز
34.20345,43.9051,FAT46-FTK0060,46,FAT46,60,FTK0060,حي الافراز
34.20360275,43.9043085,FAT47-FTK0060,47,FAT47,60,FTK0060,حي الافراز
34.20396,43.9048,FAT48-FTK0060,48,FAT48,60,FTK0060,حي الافراز
34.19134933,43.89118894,FAT01-FTK0061,1,FAT01,61,FTK0061,حي الضباط 1
34.19155998,43.8900865,FAT02-FTK0061,2,FAT02,61,FTK0061,حي الضباط 1
34.19215003,43.88996171,FAT03-FTK0061,3,FAT03,61,FTK0061,حي الضباط 1
34.19244695,43.88946998,FAT04-FTK0061,4,FAT04,61,FTK0061,حي الضباط 1
34.19267072,43.89062836,FAT05-FTK0061,5,FAT05,61,FTK0061,حي الضباط 1
34.19325189,43.89039861,FAT06-FTK0061,6,FAT06,61,FTK0061,حي الضباط 1
34.19373264,43.89066443,FAT07-FTK0061,7,FAT07,61,FTK0061,حي الضباط 1
34.19314666,43.89154594,FAT08-FTK0061,8,FAT08,61,FTK0061,حي الضباط 1
34.19470786,43.89013196,FAT09-FTK0061,9,FAT09,61,FTK0061,حي الضباط 1
34.19456208,43.89062887,FAT10-FTK0061,10,FAT10,61,FTK0061,حي الضباط 1
34.19417963,43.89056117,FAT11-FTK0061,11,FAT11,61,FTK0061,حي الضباط 1
34.19384591,43.89098751,FAT12-FTK0061,12,FAT12,61,FTK0061,حي الضباط 1
34.19386716,43.89231815,FAT13-FTK0061,13,FAT13,61,FTK0061,حي الضباط 1
34.19496528,43.8913019,FAT14-FTK0061,14,FAT14,61,FTK0061,حي الضباط 1
34.19428088,43.89159683,FAT15-FTK0061,15,FAT15,61,FTK0061,حي الضباط 1
34.19527517,43.8919114,FAT16-FTK0061,16,FAT16,61,FTK0061,حي الضباط 1
34.19505739,43.89233075,FAT17-FTK0061,17,FAT17,61,FTK0061,حي الضباط 1
34.1941553,43.89212203,FAT18-FTK0061,18,FAT18,61,FTK0061,حي الضباط 1
34.1947791,43.89275531,FAT19-FTK0061,19,FAT19,61,FTK0061,حي الضباط 1
34.19375655,43.89250368,FAT20-FTK0061,20,FAT20,61,FTK0061,حي الضباط 1
34.19425428,43.89312339,FAT21-FTK0061,21,FAT21,61,FTK0061,حي الضباط 1
34.19375586,43.89303357,FAT22-FTK0061,22,FAT22,61,FTK0061,حي الضباط 1
34.19394732,43.89353802,FAT23-FTK0061,23,FAT23,61,FTK0061,حي الضباط 1
34.19328278,43.89339738,FAT24-FTK0061,24,FAT24,61,FTK0061,حي الضباط 1
34.19363745,43.89407407,FAT25-FTK0061,25,FAT25,61,FTK0061,حي الضباط 1
